local authority code,local authority name,LSOA code,All usual residents aged 16-74 ,Economically active: Employee: Full-time,Economically active: Employee: Part-time,Economically active: Full-time student,Economically active: Self-employed with employees: Full-time,Economically active: Self-employed with employees: Part-time,Economically active: Self-employed without employees: Full-time,Economically active: Self-employed without employees: Part-time,Economically active: Unemployed,Economically inactive: Long-term sick or disabled,Economically inactive: Looking after home or family,Economically inactive: Other,Economically inactive: Retired,Economically inactive:  Full-time students,,
E09000010,Enfield,E01001417,1433,366,134,90,109,17,65,67,24,15,80,36,171,259,,
E09000010,Enfield,E01001418,1218,382,143,42,40,7,86,48,63,53,39,35,177,103,,
E09000010,Enfield,E01001419,1175,425,114,49,34,4,87,39,56,38,39,39,146,105,,
E09000010,Enfield,E01001420,1142,355,140,55,18,8,66,51,68,78,52,41,106,104,,
E09000010,Enfield,E01001421,1181,360,168,57,24,3,63,55,74,51,71,46,109,100,,
E09000010,Enfield,E01001422,1196,355,132,23,98,15,88,56,29,10,101,38,144,107,,
E09000010,Enfield,E01001423,980,260,129,37,19,6,43,27,60,62,61,56,118,102,,
E09000010,Enfield,E01001424,1098,308,150,53,17,8,39,26,102,50,106,60,65,114,,
E09000010,Enfield,E01001425,1255,308,184,58,13,8,35,37,128,80,108,91,73,132,,
E09000010,Enfield,E01001426,1282,372,186,52,12,9,44,40,116,74,88,79,92,118,,
E09000010,Enfield,E01001427,1228,302,163,59,22,11,39,33,112,65,127,81,98,116,,
E09000010,Enfield,E01001428,1145,296,136,66,14,6,42,26,93,89,92,78,93,114,,
E09000010,Enfield,E01001429,1651,429,232,65,16,19,37,22,157,146,129,108,174,117,,
E09000010,Enfield,E01001430,1196,273,172,58,11,7,25,33,125,81,136,65,86,124,,
E09000010,Enfield,E01001431,1095,318,148,41,12,3,33,19,98,78,100,84,61,100,,
E09000010,Enfield,E01001432,1344,386,215,56,18,3,58,38,93,77,104,73,96,127,,
E09000010,Enfield,E01001433,1240,383,169,33,23,4,47,21,118,75,89,49,82,147,,
E09000010,Enfield,E01001434,1109,368,160,45,26,7,62,33,59,47,70,47,102,83,,
E09000010,Enfield,E01001435,1042,371,138,37,21,4,54,23,59,22,68,40,109,96,,
E09000010,Enfield,E01001436,1314,439,161,51,23,12,66,35,80,44,82,61,152,108,,
E09000010,Enfield,E01001437,1598,492,213,58,23,11,56,40,133,99,142,80,131,120,,
E09000010,Enfield,E01001438,1183,370,150,51,15,11,49,25,92,51,69,59,115,126,,
E09000010,Enfield,E01001439,1367,366,205,47,14,10,65,29,98,76,142,93,111,111,,
E09000010,Enfield,E01001440,1152,372,156,44,9,5,59,21,82,61,60,42,139,102,,
E09000010,Enfield,E01001441,1093,336,149,49,18,6,50,22,94,59,83,57,97,73,,
E09000010,Enfield,E01001442,1047,290,155,56,17,3,31,13,97,56,114,43,86,86,,
E09000010,Enfield,E01001444,1215,427,184,46,22,7,60,36,75,37,54,38,124,105,,
E09000010,Enfield,E01001445,1631,633,199,54,24,10,88,38,105,63,118,99,98,102,,
E09000010,Enfield,E01001446,1291,509,146,44,7,4,63,29,97,51,84,52,120,85,,
E09000010,Enfield,E01001447,1373,407,169,47,14,7,53,40,135,97,92,62,142,108,,
E09000010,Enfield,E01001448,1292,456,152,66,11,2,48,27,109,76,91,40,98,116,,
E09000010,Enfield,E01001449,1108,383,139,43,28,5,47,23,91,48,72,47,105,77,,
E09000010,Enfield,E01001450,1403,582,147,51,42,3,85,43,79,42,76,38,144,71,,
E09000010,Enfield,E01001451,1148,449,136,26,41,5,85,50,37,22,47,24,157,69,,
E09000010,Enfield,E01001452,765,266,115,22,43,7,51,31,20,13,29,15,111,42,,
E09000010,Enfield,E01001453,1200,393,162,32,71,1,88,47,53,27,53,28,176,69,,
E09000010,Enfield,E01001454,1125,402,126,33,55,14,78,59,34,20,45,32,160,67,,
E09000010,Enfield,E01001455,1143,428,162,31,30,16,81,43,37,25,50,25,148,67,,
E09000010,Enfield,E01001456,1229,454,170,40,52,6,99,41,24,21,55,9,176,82,,
E09000010,Enfield,E01001457,1209,571,132,25,23,5,66,38,43,23,40,28,160,55,,
E09000010,Enfield,E01001458,1252,301,186,37,17,3,43,33,111,118,117,77,103,106,,
E09000010,Enfield,E01001459,1208,422,162,50,23,5,65,25,66,58,69,48,110,105,,
E09000010,Enfield,E01001460,1164,301,195,60,17,5,45,38,91,49,81,120,84,78,,
E09000010,Enfield,E01001461,1204,321,146,52,11,9,46,30,105,116,98,61,84,125,,
E09000010,Enfield,E01001462,979,322,136,44,8,3,34,15,75,54,65,52,89,82,,
E09000010,Enfield,E01001463,1136,339,151,48,28,8,63,33,69,34,80,43,141,99,,
E09000010,Enfield,E01001464,926,263,97,43,9,6,54,22,51,66,82,41,91,101,,
E09000010,Enfield,E01001465,1101,351,166,34,20,3,46,37,82,28,65,46,122,101,,
E09000010,Enfield,E01001466,1221,375,171,50,19,5,68,49,91,41,110,58,77,107,,
E09000010,Enfield,E01001467,1314,419,210,62,20,8,58,24,85,46,89,69,82,142,,
E09000010,Enfield,E01001468,995,359,108,16,33,8,64,25,21,93,40,53,131,44,,
E09000010,Enfield,E01001469,1186,464,142,24,15,5,95,40,52,54,58,26,134,77,,
E09000010,Enfield,E01001470,1126,386,157,39,40,9,74,39,32,19,43,24,169,95,,
E09000010,Enfield,E01001471,1333,592,148,28,29,3,90,45,68,56,37,25,169,43,,
E09000010,Enfield,E01001472,1464,630,184,44,32,8,94,42,61,49,59,35,154,72,,
E09000010,Enfield,E01001473,1099,320,172,51,28,5,59,32,63,31,53,27,180,78,,
E09000010,Enfield,E01001474,1166,558,121,23,30,9,79,48,25,21,42,19,137,54,,
E09000010,Enfield,E01001475,1218,425,169,22,51,2,77,45,38,21,61,21,200,86,,
E09000010,Enfield,E01001476,1173,397,157,64,16,11,42,28,68,61,82,48,112,87,,
E09000010,Enfield,E01001477,1254,357,185,57,14,9,46,26,77,68,100,62,124,129,,
E09000010,Enfield,E01001478,1103,387,153,50,17,9,50,27,70,41,59,44,118,78,,
E09000010,Enfield,E01001479,1188,365,185,40,14,11,56,35,76,41,71,57,116,121,,
E09000010,Enfield,E01001480,1133,405,154,39,21,4,45,30,68,43,65,48,113,98,,
E09000010,Enfield,E01001481,1172,387,161,50,19,4,45,34,72,43,96,46,118,97,,
E09000010,Enfield,E01001482,1296,387,185,55,16,7,45,23,92,81,106,62,121,116,,
E09000010,Enfield,E01001483,871,256,155,34,7,5,23,16,75,77,53,59,63,48,,
E09000010,Enfield,E01001484,931,300,125,32,17,10,52,35,45,35,64,37,104,75,,
E09000010,Enfield,E01001485,969,276,146,35,14,13,31,18,69,63,71,49,92,92,,
E09000010,Enfield,E01001486,1434,406,191,50,19,11,37,31,103,104,111,95,129,147,,
E09000010,Enfield,E01001487,1309,381,182,62,20,16,57,26,102,68,95,67,119,114,,
E09000010,Enfield,E01001488,1292,385,186,66,23,7,66,37,100,53,96,67,94,112,,
E09000010,Enfield,E01001489,1249,390,173,52,13,7,61,39,70,50,94,57,125,118,,
E09000010,Enfield,E01001491,1378,429,208,54,20,7,51,49,104,60,102,67,103,124,,
E09000010,Enfield,E01001492,1614,499,229,59,26,12,59,33,114,76,107,86,142,172,,
E09000010,Enfield,E01001493,1314,416,163,51,15,2,73,49,83,90,76,54,158,84,,
E09000010,Enfield,E01001494,1130,363,146,40,34,10,74,32,55,31,56,34,176,79,,
E09000010,Enfield,E01001495,1372,588,149,57,41,16,121,63,52,29,43,35,108,70,,
E09000010,Enfield,E01001496,1267,443,154,48,30,13,86,45,45,28,52,55,159,109,,
E09000010,Enfield,E01001497,1059,343,149,33,22,11,54,36,54,43,57,46,122,89,,
E09000010,Enfield,E01001498,1518,597,189,82,26,7,102,65,74,44,58,39,125,110,,
E09000010,Enfield,E01001499,1218,391,143,56,32,3,79,41,87,40,60,40,147,99,,
E09000010,Enfield,E01001500,1127,419,128,48,22,6,74,49,47,40,60,20,132,82,,
E09000010,Enfield,E01001501,1411,574,173,40,32,10,116,39,70,43,71,60,119,64,,
E09000010,Enfield,E01001502,1388,370,162,125,10,7,45,34,76,63,94,64,128,210,,
E09000010,Enfield,E01001503,1289,411,163,50,27,11,59,37,78,52,98,61,146,96,,
E09000010,Enfield,E01001504,1084,308,141,64,15,12,44,38,68,34,88,59,112,101,,
E09000010,Enfield,E01001505,1241,357,191,63,16,14,40,27,95,72,83,52,99,132,,
E09000010,Enfield,E01001507,1336,407,188,70,20,12,45,29,102,88,84,59,115,117,,
E09000010,Enfield,E01001508,1396,446,195,95,10,6,39,33,97,62,108,81,105,119,,
E09000010,Enfield,E01001509,1236,373,185,73,14,14,41,22,82,67,103,67,93,102,,
E09000010,Enfield,E01001511,1227,494,159,38,12,4,67,47,56,39,71,40,119,81,,
E09000010,Enfield,E01001512,1275,585,165,36,15,8,60,40,66,39,68,27,107,59,,
E09000010,Enfield,E01001513,1208,420,160,45,13,4,51,21,74,57,96,55,94,118,,
E09000010,Enfield,E01001514,1317,538,181,50,14,4,74,39,75,45,71,37,93,96,,
E09000010,Enfield,E01001515,1350,441,166,61,14,5,47,28,112,83,110,82,72,129,,
E09000010,Enfield,E01001516,1286,430,156,52,23,7,61,38,77,73,96,46,140,87,,
E09000010,Enfield,E01001517,1271,332,189,58,8,3,32,25,109,107,113,74,106,115,,
E09000010,Enfield,E01001518,1330,564,164,51,18,2,83,44,71,34,58,32,121,88,,
E09000010,Enfield,E01001520,1258,443,156,25,42,7,72,51,58,49,74,41,152,88,,
E09000010,Enfield,E01001521,1311,522,140,36,50,14,97,52,51,29,59,32,120,109,,
E09000010,Enfield,E01001522,1278,538,153,34,32,8,75,46,55,43,80,34,94,86,,
E09000010,Enfield,E01001523,1215,481,145,39,34,5,103,50,63,25,44,34,130,62,,
E09000010,Enfield,E01001524,1124,345,133,39,40,8,74,35,64,53,65,42,105,121,,
E09000010,Enfield,E01001525,1352,510,138,76,30,5,94,51,56,49,49,36,142,116,,
E09000010,Enfield,E01001526,1165,422,139,33,36,5,96,42,49,13,48,30,165,87,,
E09000010,Enfield,E01001527,1191,492,122,29,31,2,86,52,46,36,56,25,129,85,,
E09000010,Enfield,E01001528,1085,305,153,53,16,3,56,39,82,69,68,56,72,113,,
E09000010,Enfield,E01001529,1166,368,139,58,20,12,72,46,74,83,64,56,86,88,,
E09000010,Enfield,E01001530,968,363,109,28,17,9,65,48,55,19,42,21,105,87,,
E09000010,Enfield,E01001531,1113,414,122,40,58,11,82,61,31,30,51,26,111,76,,
E09000010,Enfield,E01001532,1340,534,142,32,60,13,101,75,33,20,57,32,144,97,,
E09000010,Enfield,E01001533,1101,369,154,27,63,12,73,37,37,17,56,24,153,79,,
E09000010,Enfield,E01001534,1224,435,145,47,51,5,87,45,40,41,56,25,139,108,,
E09000010,Enfield,E01001535,1091,369,137,28,43,10,90,50,42,19,54,33,133,83,,
E09000010,Enfield,E01001536,1280,571,130,28,31,8,102,39,55,36,49,35,153,43,,
E09000010,Enfield,E01001537,1225,540,181,33,16,4,80,37,51,30,58,23,122,50,,
E09000010,Enfield,E01001538,1221,522,182,33,14,4,76,38,48,22,43,17,163,59,,
E09000010,Enfield,E01001539,1216,477,198,46,24,1,80,37,47,30,56,26,138,56,,
E09000010,Enfield,E01001540,1328,655,152,25,26,5,73,34,69,27,56,22,120,64,,
E09000010,Enfield,E01001541,1104,561,142,21,14,4,66,37,39,31,36,18,100,35,,
E09000010,Enfield,E01001542,1102,427,146,31,19,5,55,29,57,57,57,29,136,54,,
E09000010,Enfield,E01001543,1176,483,158,37,19,5,74,38,45,22,52,23,155,65,,
E09000010,Enfield,E01001544,1144,439,165,26,23,5,64,36,44,44,45,21,165,67,,
E09000010,Enfield,E01001545,1233,354,163,65,13,5,37,27,95,90,113,60,88,123,,
E09000010,Enfield,E01001546,1263,441,181,52,23,6,68,25,94,42,79,45,123,84,,
E09000010,Enfield,E01001547,1255,414,162,46,17,5,58,44,89,55,72,56,161,76,,
E09000010,Enfield,E01001548,1264,417,160,46,26,4,60,25,84,56,106,56,131,93,,
E09000010,Enfield,E01001549,1317,365,211,49,14,5,34,25,135,84,130,76,93,96,,
E09000010,Enfield,E01001550,1147,354,148,34,22,3,49,29,90,51,94,42,115,116,,
E09000010,Enfield,E01001551,1177,340,150,45,20,9,39,23,91,70,82,65,139,104,,
E09000010,Enfield,E01001552,1266,506,170,53,11,11,63,29,59,48,73,23,140,80,,
E09000010,Enfield,E01001553,1098,308,118,44,11,8,56,30,81,79,100,75,95,93,,
E09000010,Enfield,E01001554,1242,302,195,72,15,9,34,31,99,105,126,82,68,104,,
E09000010,Enfield,E01001555,1273,357,210,73,14,3,49,43,115,51,73,84,101,100,,
E09000010,Enfield,E01001556,1155,374,169,37,30,7,88,35,69,22,69,49,126,80,,
E09000010,Enfield,E01001557,1096,354,161,52,14,10,35,26,65,50,71,58,98,102,,
E09000010,Enfield,E01001558,1059,266,139,56,15,15,37,39,76,48,106,67,56,139,,
E09000010,Enfield,E01001559,1444,422,199,69,13,9,48,53,109,76,105,89,112,140,,
E09000010,Enfield,E01001560,1164,369,169,50,16,11,52,27,80,39,71,65,110,105,,
E09000010,Enfield,E01001562,1240,340,162,62,13,7,43,22,113,106,94,92,68,118,,
E09000010,Enfield,E01001563,1240,538,139,55,20,6,85,50,52,26,48,28,110,83,,
E09000010,Enfield,E01001564,1203,512,136,19,36,9,95,67,44,26,66,27,99,67,,
E09000010,Enfield,E01001565,1221,472,150,18,34,6,98,47,55,33,48,36,143,81,,
E09000010,Enfield,E01001566,1308,534,150,35,44,5,104,63,53,76,49,30,97,68,,
E09000010,Enfield,E01001567,1119,414,145,24,45,8,83,61,39,11,50,23,159,57,,
E09000010,Enfield,E01001568,1185,392,145,27,74,20,69,48,40,16,74,30,167,83,,
E09000010,Enfield,E01001569,1344,600,152,38,46,13,97,57,31,48,41,29,121,71,,
E09000010,Enfield,E01001570,1324,529,166,58,20,4,96,45,62,38,48,34,139,85,,
E09000010,Enfield,E01032574,1388,423,175,77,15,9,68,48,95,53,105,78,105,137,,
E09000010,Enfield,E01033146,1083,301,171,37,11,8,32,21,101,69,96,67,46,123,,
E09000010,Enfield,E01033148,1295,421,155,62,26,5,62,23,104,56,111,72,70,128,,
E09000010,Enfield,E01033150,1145,455,151,35,28,5,48,29,77,48,119,49,20,81,,
E09000010,Enfield,E01033151,997,231,135,54,8,7,32,19,87,89,84,71,70,110,,
E09000010,Enfield,E01033926,2073,546,309,109,28,21,38,32,195,109,214,158,126,188,,
E09000010,Enfield,E01033927,1039,403,117,69,21,7,67,47,54,26,47,29,58,94,,
E09000010,Enfield,E01033928,902,434,81,27,15,5,64,39,45,17,31,22,59,63,,
E09000011,Greenwich,E01001571,1195,483,166,58,18,3,59,32,63,41,54,38,91,89,,
E09000011,Greenwich,E01001572,1204,529,130,58,16,7,68,25,68,36,58,43,108,58,,
E09000011,Greenwich,E01001573,1092,416,150,62,16,5,64,26,57,40,60,24,96,76,,
E09000011,Greenwich,E01001574,1191,374,124,43,13,5,55,25,121,128,86,40,100,77,,
E09000011,Greenwich,E01001575,1097,352,150,55,15,3,35,18,93,82,77,39,74,104,,
E09000011,Greenwich,E01001576,1097,324,141,54,13,3,42,13,102,69,90,64,75,107,,
E09000011,Greenwich,E01001577,1202,420,160,53,11,3,39,18,90,87,79,55,87,100,,
E09000011,Greenwich,E01001578,1498,610,151,70,10,5,84,30,128,74,87,63,91,95,,
E09000011,Greenwich,E01001579,1113,375,133,73,15,3,62,25,87,42,67,49,94,88,,
E09000011,Greenwich,E01001580,1379,735,99,39,41,5,94,59,37,29,45,28,107,61,,
E09000011,Greenwich,E01001581,1316,612,105,45,38,5,70,31,44,56,46,35,151,78,,
E09000011,Greenwich,E01001582,1028,420,96,23,18,5,58,35,52,53,73,38,113,44,,
E09000011,Greenwich,E01001583,1262,710,80,20,34,3,82,34,32,38,42,16,108,63,,
E09000011,Greenwich,E01001584,1120,541,98,22,37,6,82,49,23,26,40,27,130,39,,
E09000011,Greenwich,E01001585,1136,531,101,32,29,3,71,39,43,39,52,24,112,60,,
E09000011,Greenwich,E01001586,1068,442,86,34,21,4,56,36,68,46,46,40,125,64,,
E09000011,Greenwich,E01001587,1484,703,102,67,47,1,94,59,52,45,73,24,137,80,,
E09000011,Greenwich,E01001588,1182,408,155,62,18,3,50,26,57,86,60,51,145,61,,
E09000011,Greenwich,E01001589,1241,452,128,85,17,8,65,36,81,75,52,47,96,99,,
E09000011,Greenwich,E01001590,1384,559,155,76,23,7,87,45,75,48,48,38,98,125,,
E09000011,Greenwich,E01001591,1446,472,173,69,19,8,76,47,111,101,86,53,124,107,,
E09000011,Greenwich,E01001592,1327,640,138,55,19,5,74,52,60,31,53,24,111,65,,
E09000011,Greenwich,E01001593,1254,635,115,29,26,7,78,41,39,49,46,22,120,47,,
E09000011,Greenwich,E01001594,1342,483,156,66,8,9,59,40,86,87,74,65,98,111,,
E09000011,Greenwich,E01001595,1335,409,186,86,19,1,62,30,100,60,93,42,129,118,,
E09000011,Greenwich,E01001596,1140,435,162,41,27,5,89,38,29,28,54,12,173,47,,
E09000011,Greenwich,E01001597,1157,451,133,28,29,5,70,29,39,57,48,52,152,64,,
E09000011,Greenwich,E01001598,1216,471,157,33,38,3,75,30,45,22,44,28,186,84,,
E09000011,Greenwich,E01001599,1232,464,169,46,31,4,82,32,53,39,55,21,165,71,,
E09000011,Greenwich,E01001600,1192,507,146,38,22,2,62,30,64,47,47,30,137,60,,
E09000011,Greenwich,E01001601,1116,467,154,27,29,3,71,30,28,38,32,19,142,76,,
E09000011,Greenwich,E01001602,1322,437,182,33,18,3,76,32,90,75,93,44,167,72,,
E09000011,Greenwich,E01001603,1159,413,128,31,16,4,52,22,82,97,75,45,150,44,,
E09000011,Greenwich,E01001604,1075,482,151,33,18,2,74,21,32,24,50,18,116,54,,
E09000011,Greenwich,E01001605,1174,501,153,35,25,4,79,28,38,15,45,19,176,56,,
E09000011,Greenwich,E01001606,1212,563,167,52,18,3,93,27,32,17,37,17,128,58,,
E09000011,Greenwich,E01001607,1082,428,162,29,14,3,69,21,54,37,42,18,164,41,,
E09000011,Greenwich,E01001608,1043,397,134,37,23,2,63,39,36,19,39,27,164,63,,
E09000011,Greenwich,E01001609,1152,404,146,38,25,7,82,41,53,62,61,38,148,47,,
E09000011,Greenwich,E01001610,1248,522,169,32,18,5,72,34,52,39,41,21,179,64,,
E09000011,Greenwich,E01001611,1188,452,171,35,12,4,83,33,57,61,43,21,171,45,,
E09000011,Greenwich,E01001613,1165,475,152,46,26,2,47,32,55,44,42,29,162,53,,
E09000011,Greenwich,E01001614,1065,352,154,42,37,9,87,28,29,12,49,21,179,66,,
E09000011,Greenwich,E01001615,1147,511,125,44,30,6,63,38,57,38,50,27,106,52,,
E09000011,Greenwich,E01001617,1164,464,133,33,29,6,71,26,48,44,33,29,199,49,,
E09000011,Greenwich,E01001618,1116,412,144,31,17,6,65,29,63,53,68,16,155,57,,
E09000011,Greenwich,E01001619,1403,651,178,32,27,8,97,23,64,41,49,36,147,50,,
E09000011,Greenwich,E01001620,1135,359,132,36,15,3,65,18,75,91,90,45,118,88,,
E09000011,Greenwich,E01001621,1126,447,123,37,14,3,47,31,72,58,57,30,132,75,,
E09000011,Greenwich,E01001623,1266,503,154,30,16,4,76,33,87,52,74,53,110,74,,
E09000011,Greenwich,E01001624,1156,430,157,31,22,6,65,25,50,63,56,29,167,55,,
E09000011,Greenwich,E01001625,1153,370,160,36,19,1,70,17,80,62,86,52,125,75,,
E09000011,Greenwich,E01001629,1585,553,180,108,17,5,84,26,131,96,81,76,110,118,,
E09000011,Greenwich,E01001631,1453,487,153,96,16,5,69,32,135,119,83,64,65,129,,
E09000011,Greenwich,E01001632,1800,583,270,182,23,6,67,34,126,76,93,111,82,147,,
E09000011,Greenwich,E01001633,1160,411,133,78,8,4,38,19,99,59,84,53,80,94,,
E09000011,Greenwich,E01001634,1157,373,157,47,15,4,37,21,108,89,76,67,84,79,,
E09000011,Greenwich,E01001635,1279,450,147,80,27,5,61,28,112,59,60,54,89,107,,
E09000011,Greenwich,E01001636,1320,437,143,110,28,5,45,27,126,88,62,83,86,80,,
E09000011,Greenwich,E01001637,1312,451,143,102,17,3,60,36,97,78,52,54,103,116,,
E09000011,Greenwich,E01001638,1388,566,154,65,12,4,48,37,106,62,74,48,85,127,,
E09000011,Greenwich,E01001641,1368,620,100,77,42,3,93,44,54,38,45,38,85,129,,
E09000011,Greenwich,E01001642,1336,635,99,25,68,4,113,62,32,26,67,34,122,49,,
E09000011,Greenwich,E01001644,1812,975,119,85,33,2,153,40,61,43,79,37,70,115,,
E09000011,Greenwich,E01001645,990,359,122,43,23,4,66,28,51,58,55,33,97,51,,
E09000011,Greenwich,E01001646,2131,911,198,108,39,8,111,37,121,91,102,62,117,226,,
E09000011,Greenwich,E01001647,1079,346,122,37,33,6,75,31,53,65,58,39,136,78,,
E09000011,Greenwich,E01001648,1561,660,164,40,39,3,104,42,79,73,69,54,139,95,,
E09000011,Greenwich,E01001649,1145,430,145,41,21,2,63,21,60,73,76,33,123,57,,
E09000011,Greenwich,E01001650,1275,455,147,59,6,5,68,28,65,87,76,50,143,86,,
E09000011,Greenwich,E01001651,1225,422,143,56,22,5,59,30,89,82,64,44,124,85,,
E09000011,Greenwich,E01001652,1156,524,107,40,33,10,72,33,37,53,47,16,108,76,,
E09000011,Greenwich,E01001653,1092,364,147,48,13,2,65,10,91,74,82,29,117,50,,
E09000011,Greenwich,E01001654,1052,363,131,35,15,2,39,19,71,87,74,34,128,54,,
E09000011,Greenwich,E01001655,1069,357,152,33,20,7,46,21,80,109,57,36,100,51,,
E09000011,Greenwich,E01001656,897,371,82,24,18,6,55,34,42,52,46,16,107,44,,
E09000011,Greenwich,E01001657,1120,464,103,22,44,5,59,53,35,47,59,30,131,68,,
E09000011,Greenwich,E01001658,1113,474,125,24,17,3,56,39,56,37,59,31,139,53,,
E09000011,Greenwich,E01001659,1082,349,139,38,33,4,67,32,45,36,62,23,160,94,,
E09000011,Greenwich,E01001660,1133,353,148,43,24,4,52,30,81,63,72,38,141,84,,
E09000011,Greenwich,E01001661,1088,358,137,37,19,7,54,28,57,68,59,33,162,69,,
E09000011,Greenwich,E01001664,1498,741,110,40,28,4,94,45,62,55,50,26,138,105,,
E09000011,Greenwich,E01001665,1511,687,151,85,30,2,101,51,74,37,51,44,80,118,,
E09000011,Greenwich,E01001666,1326,572,159,119,20,3,71,24,47,35,58,41,79,98,,
E09000011,Greenwich,E01001669,1349,480,163,100,22,3,55,28,91,65,85,43,120,94,,
E09000011,Greenwich,E01001671,1136,442,171,38,11,3,68,23,69,43,57,28,118,65,,
E09000011,Greenwich,E01001672,1494,493,161,170,20,3,59,38,108,58,105,83,83,113,,
E09000011,Greenwich,E01001673,1430,421,143,123,12,3,47,20,154,101,77,62,135,132,,
E09000011,Greenwich,E01001674,1388,448,156,106,16,15,76,40,88,54,88,53,125,123,,
E09000011,Greenwich,E01001675,1524,462,198,192,31,7,55,31,117,61,98,47,97,128,,
E09000011,Greenwich,E01001676,1232,404,155,84,22,5,50,30,134,53,81,49,62,103,,
E09000011,Greenwich,E01001677,1432,531,197,112,16,6,63,28,90,46,78,59,82,124,,
E09000011,Greenwich,E01001678,1213,469,187,45,16,2,53,25,54,54,42,28,150,88,,
E09000011,Greenwich,E01001679,996,457,145,21,11,1,65,22,43,30,32,23,85,61,,
E09000011,Greenwich,E01001680,1152,472,150,21,26,0,65,43,54,15,39,25,180,62,,
E09000011,Greenwich,E01001681,723,280,95,23,7,1,67,26,39,35,33,23,63,31,,
E09000011,Greenwich,E01001682,977,401,104,18,27,6,64,30,45,30,32,30,141,49,,
E09000011,Greenwich,E01001683,1322,478,160,54,31,4,70,33,96,82,73,47,107,87,,
E09000011,Greenwich,E01001684,1067,381,146,53,28,1,50,13,72,49,62,26,121,65,,
E09000011,Greenwich,E01001685,1142,430,146,58,14,5,51,12,76,71,48,48,111,72,,
E09000011,Greenwich,E01001686,1318,494,160,45,18,4,63,37,106,69,68,48,111,95,,
E09000011,Greenwich,E01001687,878,336,89,44,9,4,39,23,53,58,57,25,91,50,,
E09000011,Greenwich,E01001688,1681,678,213,79,19,7,96,53,134,69,118,70,58,87,,
E09000011,Greenwich,E01001690,1378,564,175,41,20,8,43,25,101,82,68,56,118,77,,
E09000011,Greenwich,E01001692,969,318,112,59,11,6,34,19,96,56,77,46,56,79,,
E09000011,Greenwich,E01001693,1072,339,142,73,14,11,45,22,97,61,66,60,77,65,,
E09000011,Greenwich,E01001694,1215,430,138,82,17,4,59,34,82,73,70,61,74,91,,
E09000011,Greenwich,E01001695,1205,331,128,125,27,4,46,27,100,86,50,74,114,93,,
E09000011,Greenwich,E01001696,950,232,118,108,11,2,43,20,82,81,57,49,50,97,,
E09000011,Greenwich,E01001697,1507,474,180,139,22,8,66,48,128,60,85,76,82,139,,
E09000011,Greenwich,E01001698,1240,395,135,86,18,2,46,28,123,91,77,51,55,133,,
E09000011,Greenwich,E01001699,1416,734,131,56,11,10,30,29,95,61,72,68,34,85,,
E09000011,Greenwich,E01001700,1447,470,174,175,29,3,50,30,113,62,84,68,61,128,,
E09000011,Greenwich,E01001701,1016,421,98,25,17,2,27,16,81,56,99,40,60,74,,
E09000011,Greenwich,E01001702,1066,249,153,59,8,8,30,35,94,54,90,77,71,138,,
E09000011,Greenwich,E01001703,1284,364,132,121,22,6,42,38,156,70,84,94,48,107,,
E09000011,Greenwich,E01001704,1229,464,124,52,16,9,80,35,83,61,62,51,104,88,,
E09000011,Greenwich,E01001705,1360,401,161,97,21,4,46,27,129,119,95,66,77,117,,
E09000011,Greenwich,E01001708,1179,476,120,40,22,3,59,58,88,50,55,21,120,67,,
E09000011,Greenwich,E01001710,1129,284,144,94,11,6,26,21,117,80,77,71,87,111,,
E09000011,Greenwich,E01001712,1483,535,135,70,16,9,88,34,122,111,79,59,108,117,,
E09000011,Greenwich,E01032567,1222,463,130,61,14,1,74,25,79,51,53,26,153,92,,
E09000011,Greenwich,E01033727,2102,545,158,238,17,3,80,43,108,62,84,42,74,648,,
E09000011,Greenwich,E01033728,1069,689,39,30,23,3,82,13,32,10,31,15,11,91,,
E09000011,Greenwich,E01033729,2400,367,180,456,23,4,54,25,78,109,97,55,144,808,,
E09000011,Greenwich,E01033732,842,469,66,35,11,1,41,17,41,21,45,19,14,62,,
E09000011,Greenwich,E01033734,1019,580,64,47,12,4,61,19,56,24,41,26,8,77,,
E09000011,Greenwich,E01033735,867,354,80,64,12,2,35,31,76,17,34,40,43,79,,
E09000011,Greenwich,E01033736,1001,675,42,22,21,5,62,30,36,5,25,20,14,44,,
E09000011,Greenwich,E01033737,1049,355,127,91,9,5,26,27,85,59,73,50,61,81,,
E09000011,Greenwich,E01033738,829,361,72,83,11,6,64,31,41,13,24,9,55,59,,
E09000011,Greenwich,E01033739,1047,410,103,76,19,5,73,48,76,37,73,39,11,77,,
E09000011,Greenwich,E01033740,1077,432,136,64,25,4,67,38,73,21,68,33,43,73,,
E09000011,Greenwich,E01033741,1901,491,181,88,24,9,83,41,137,78,71,580,37,81,,
